Name,release_date,meta_score,user_review,Platform_3DS,Platform_DS,Platform_Dreamcast,Platform_Game Boy Advance,Platform_GameCube,Platform_Nintendo 64,Platform_PC,Platform_PSP,Platform_PlayStation,Platform_PlayStation 2,Platform_PlayStation 3,Platform_PlayStation 4,Platform_PlayStation Vita,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One
2014 FIFA World Cup Brazil,"April 15, 2014",73,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
NBA Live 08,"October 1, 2007",73,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Dance Dance Revolution SuperNOVA,"September 26, 2006",73,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dragon Ball Z: Supersonic Warriors,"June 22, 2004",73,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RedCard 20-03,"April 16, 2002",73,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sonic Adventure 2 Battle,"February 11, 2002",73,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Syphon Filter 3,"November 5, 2001",73,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
NFL GameDay 2001,"October 30, 2000",73,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
SingStar '90s,"March 18, 2008",73,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Thrillville: Off the Rails,"October 9, 2007",73,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The King of Fighters 02/03,"February 8, 2005",73,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tom Clancy's HAWX,"March 3, 2009",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
WWE 2K16,"October 27, 2015",73,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Frontlines: Fuel of War,"February 25, 2008",73,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
LEGO Pirates of the Caribbean: The Video Game,"May 10, 2011",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Grand Slam Tennis 2,"February 14, 2012",73,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Marvel: Ultimate Alliance,"November 14, 2006",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Samurai Warriors 4-II,"September 29, 2015",73,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Guitar Hero: Aerosmith,"June 29, 2008",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Tomb Raider: Anniversary,"November 13, 2007",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Metal Slug Anthology,"December 14, 2006",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Samurai Warriors,"May 6, 2004",73,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
NFL Blitz Pro,"October 28, 2003",73,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Lethal Skies II,"September 9, 2003",73,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Drome Racers,"June 19, 2003",73,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mobile Suit Gundam: Federation vs. Zeon,"September 9, 2002",73,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Disney's Atlantis: The Lost Empire,"June 14, 2001",73,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Gunvalkyrie,"March 18, 2002",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Matrix: Path of Neo,"November 7, 2005",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Shadow Hearts,"December 11, 2001",73,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dragon Ball Z: Budokai Tenkaichi 3,"November 13, 2007",73,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Star Wars Battlefront: Renegade Squadron,"October 9, 2007",73,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Super Robot Taisen OG Saga: Endless Frontier,"April 29, 2009",73,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pinball Hall of Fame: The Gottlieb Collection,"December 6, 2005",73,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Assetto Corsa,"August 30, 2016",73,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Birds of Steel,"March 13, 2012",73,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Guitar Hero: Smash Hits,"June 16, 2009",73,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Just Dance 2016,"October 20, 2015",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Jonah Lomu Rugby Challenge,"October 18, 2011",73,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Star Wars: The Force Unleashed,"September 16, 2008",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Test Drive: Eve of Destruction,"August 25, 2004",73,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
SNK Arcade Classics Vol. 1,"July 29, 2008",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Madden NFL 25,"November 19, 2013",73,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Star Wars Episode III: Revenge of the Sith,"May 4, 2005",73,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Saiyuki: Journey West,"August 13, 2001",73,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Call of Duty: Finest Hour,"November 16, 2004",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EyeToy: Groove,"April 20, 2004",73,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Raiden Fighters Aces,"May 7, 2009",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Glory Days 2,"August 6, 2007",73,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spartan: Total Warrior,"October 27, 2005",73,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Zumba Fitness Rush,"February 13, 2012",73,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Blood Bowl: Legendary Edition,"October 28, 2010",73,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
God Hand,"October 10, 2006",73,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Soul Nomad & the World Eaters,"September 25, 2007",73,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Kinect: Disneyland Adventures,"November 15, 2011",73,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ModNation Racers,"May 24, 2010",73,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Battle Engine Aquila,"January 19, 2003",73,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Monster Lab,"November 4, 2008",73,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pro Evolution Soccer 2011 3D,"March 25, 2011",73,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dante's Inferno,"February 9, 2010",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Kinect Sports,"November 4, 2010",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Spartan: Total Warrior,"October 25, 2005",73,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Primal,"March 25, 2003",73,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Godzilla: Destroy All Monsters Melee,"October 8, 2002",73,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Disney's Donald Duck: Goin' Quackers,"December 13, 2000",73,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
NASCAR 2001,"September 19, 2000",73,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Dokapon Kingdom,"October 14, 2008",73,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
SingStar Pop,"April 3, 2007",73,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Beautiful Katamari,"October 16, 2007",73,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NBA Live 08,"October 1, 2007",73,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
